Apelido,AtletaID,Rodada,Posicao,Status,Pontos,Preco,PrecoVariacao,PontosMedia,ClubeID,FC,FD,FF,FS,G,I,RB,CA,PE,A,SG,DD,FT,GS,CV,GC,PP,DP,Participou,ano,avg.A,avg.A.l05,avg.CA,avg.CV.l05,avg.DD,avg.DD.l05,avg.DP,avg.DP.l05,avg.FC,avg.FC.l05,avg.FD,avg.FD.l05,avg.FF,avg.FF.l05,avg.FS,avg.FS.l05,avg.FT,avg.FT.l05,avg.G,avg.G.l05,avg.GC,avg.GC.l05,avg.GS,avg.GS.l05,avg.I,avg.I.l05,avg.PE,avg.PE.l05,avg.PP,avg.PP.l05,avg.Points,avg.RB,avg.RB.l05,avg.SG,avg.SG.l05,avg.last05,away.score.x,dia,home.attack,home.defend,home.score.x,mes,pred.away.score,pred.home.score,risk_points,Jogos,variable
Everton,50301,28,mei,Contundido,2.5,10.35,0.33,4.05,São Paulo,29.0,6.0,7.0,44.0,5.0,8.0,14.0,5.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Marcelo Grohe,37770,28,gol,Contundido,-2.0,13.66,-0.53,4.14,Grêmio,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,11.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Hudson,50324,28,mei,Provável,9.5,10.35,1.42,3.93,São Paulo,45.0,5.0,13.0,28.0,1.0,3.0,68.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Gustavo Bochecha,95798,28,mei,Provável,2.0,4.31,-0.18,2.89,Botafogo,12.0,1.0,9.0,19.0,0.0,0.0,23.0,4.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Danilo,38067,28,mei,Provável,0.5,2.65,0.02,0.63,Corinthians,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Piris da Motta,95802,28,mei,Nulo,-0.5,5.43,-0.34,1.34,Flamengo,14.0,0.0,1.0,2.0,0.0,0.0,16.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Léo Santos,95820,28,zag,Nulo,0.1,2.19,-1.51,2.25,Corinthians,6.0,3.0,0.0,7.0,0.0,0.0,8.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Bruno Guimarães,98352,28,mei,Nulo,9.3,7.08,1.28,2.39,Atlético-PR,21.0,0.0,4.0,48.0,0.0,0.0,30.0,3.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Maicon,38196,28,mei,Provável,2.7,7.88,-0.52,3.54,Grêmio,19.0,3.0,4.0,14.0,3.0,0.0,32.0,3.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Sander,95843,28,lat,Suspenso,5.4,11.61,0.27,5.3,Sport,51.0,8.0,6.0,53.0,0.0,2.0,91.0,9.0,67.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Gerson Magrão,50401,28,mei,Provável,-2.2,2.82,-1.0,1.97,América-MG,22.0,7.0,5.0,12.0,2.0,4.0,20.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Fábio Santos,38229,28,lat,Provável,3.9,6.57,-0.86,2.92,Atlético-MG,26.0,1.0,5.0,35.0,3.0,5.0,22.0,5.0,63.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Wesley,50421,28,mei,Suspenso,-0.1,1.14,-0.17,0.09,América-MG,19.0,2.0,4.0,15.0,0.0,1.0,9.0,3.0,23.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Jadson,38315,28,mei,Nulo,-0.1,7.07,-0.09,2.94,Corinthians,10.0,5.0,8.0,9.0,3.0,1.0,4.0,0.0,55.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Henrique,50856,28,zag,Suspenso,-0.6,9.02,-1.32,3.01,Corinthians,14.0,0.0,5.0,15.0,2.0,0.0,16.0,3.0,16.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Eduardo,50645,28,lat,Suspenso,5.8,6.93,0.75,3.54,Chapecoense,21.0,1.0,5.0,23.0,0.0,0.0,35.0,3.0,56.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Thiago Heleno,38394,28,zag,Nulo,5.7,8.77,0.28,3.1,Atlético-PR,17.0,1.0,3.0,8.0,1.0,0.0,11.0,1.0,14.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Renan Lodi,96591,28,lat,Provável,11.0,5.12,1.41,3.88,Atlético-PR,17.0,11.0,10.0,28.0,0.0,1.0,13.0,4.0,23.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Paulo André,37604,28,zag,Provável,3.3,6.7,1.03,2.4,Atlético-PR,10.0,0.0,0.0,6.0,1.0,0.0,5.0,5.0,23.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Leandro Donizete,51318,28,mei,Suspenso,-3.4,1.17,-0.78,0.48,América-MG,31.0,3.0,3.0,19.0,0.0,0.0,30.0,6.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Éverton Ribeiro,51772,28,mei,Provável,6.1,7.81,1.23,4.44,Flamengo,37.0,12.0,19.0,47.0,4.0,1.0,43.0,5.0,99.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Ralf,52190,28,mei,Nulo,5.4,7.51,0.32,1.57,Corinthians,8.0,0.0,1.0,8.0,0.0,0.0,17.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Elias,54395,28,mei,Provável,1.7,6.49,-2.09,3.45,Atlético-MG,28.0,4.0,10.0,22.0,4.0,5.0,34.0,7.0,45.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Réver,52253,28,zag,Provável,6.4,15.69,-0.25,5.82,Flamengo,5.0,4.0,10.0,20.0,2.0,0.0,18.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Victor,52950,28,gol,Provável,-1.5,9.86,0.08,3.03,Atlético-MG,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,20.0,0.0,7.0,42.0,0.0,34.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Anderson Martins,52618,28,zag,Provável,-0.7,7.5,-0.3,3.61,São Paulo,26.0,3.0,6.0,9.0,1.0,0.0,37.0,5.0,33.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Jael,60859,28,ata,Provável,8.9,4.75,-1.02,3.19,Grêmio,14.0,3.0,4.0,15.0,4.0,1.0,4.0,1.0,28.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Luan,60834,28,ata,Provável,0.2,8.61,-0.95,2.28,América-MG,30.0,1.0,11.0,34.0,1.0,5.0,21.0,3.0,38.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Lucas Paquetá,94930,28,mei,Provável,16.5,23.34,1.89,7.62,Flamengo,43.0,28.0,20.0,63.0,9.0,1.0,50.0,4.0,78.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Gilberto,61188,28,ata,Dúvida,0.3,12.83,-1.12,6.55,Bahia,15.0,8.0,18.0,25.0,7.0,3.0,12.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Juninho,94935,28,lat,Provável,0.5,1.7,-0.04,0.5,Paraná,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Juninho Capixaba,94968,28,lat,Dúvida,8.8,5.86,-0.34,5.28,Grêmio,6.0,0.0,1.0,6.0,2.0,3.0,5.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Jhony,95484,28,mei,Dúvida,-1.3,1.96,0.08,-0.43,Paraná,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
D'Alessandro,62023,28,mei,Nulo,5.7,5.9,-0.34,1.09,Internacional,3.0,3.0,6.0,16.0,1.0,1.0,2.0,1.0,30.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Camilo,62009,28,mei,Nulo,0.4,3.72,-0.2,2.35,Internacional,6.0,1.0,7.0,6.0,1.0,2.0,3.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Pará,62086,28,lat,Provável,3.7,3.86,-0.02,2.43,Flamengo,9.0,0.0,0.0,12.0,0.0,1.0,6.0,1.0,21.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Wallyson,62127,28,ata,Nulo,0.2,8.7,-0.14,3.35,Vitória,7.0,6.0,12.0,16.0,2.0,2.0,10.0,2.0,34.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Vanderlei,62121,28,gol,Provável,8.0,15.64,-0.62,4.12,Santos,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,12.0,32.0,0.0,24.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Willian Farias,63058,28,mei,Nulo,1.9,4.47,0.03,2.62,Vitória,11.0,1.0,5.0,6.0,0.0,0.0,19.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Marcos Rocha,63013,28,lat,Contundido,4.9,12.82,0.39,6.06,Palmeiras,43.0,2.0,3.0,20.0,1.0,0.0,65.0,5.0,86.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Douglas,63128,28,zag,Provável,8.6,8.42,1.9,2.98,Chapecoense,25.0,1.0,5.0,15.0,0.0,0.0,28.0,2.0,12.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Paulo André,37604,29,zag,Provável,6.5,7.28,0.58,2.81,Atlético-PR,10.0,0.0,0.0,6.0,1.0,0.0,6.0,5.0,23.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Michel Bastos,37607,29,mei,Dúvida,0.5,4.5,-1.15,2.71,Sport,13.0,3.0,12.0,12.0,3.0,2.0,5.0,1.0,28.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Patric,60969,29,lat,Provável,1.1,4.21,0.18,1.41,Atlético-MG,32.0,1.0,2.0,4.0,0.0,4.0,21.0,2.0,49.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Cícero,37688,29,mei,Nulo,1.9,5.46,-0.37,2.43,Grêmio,26.0,11.0,10.0,21.0,1.0,1.0,20.0,4.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Jonathan,37662,29,lat,Provável,4.4,9.39,-0.92,4.26,Atlético-PR,13.0,0.0,0.0,6.0,1.0,0.0,11.0,3.0,25.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Arouca,37718,29,mei,Nulo,1.7,2.95,0.09,0.57,Vitória,9.0,0.0,0.0,3.0,0.0,1.0,11.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Edinho,37792,29,mei,Provável,1.7,3.01,0.31,0.43,Ceará,30.0,1.0,3.0,9.0,0.0,1.0,16.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Rafael Sobis,37798,29,ata,Nulo,3.1,7.75,0.22,3.92,Cruzeiro,6.0,6.0,14.0,18.0,2.0,2.0,15.0,2.0,20.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Anderson,38001,29,gol,Nulo,-2.0,2.91,-1.18,1.7,Bahia,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Fábio Santos,38229,29,lat,Provável,6.2,7.01,0.44,3.05,Atlético-MG,28.0,1.0,5.0,37.0,3.0,5.0,23.0,5.0,64.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Fred,38162,29,ata,Nulo,-0.4,11.91,-0.13,-1.45,Cruzeiro,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Fernando Prass,38140,29,gol,Dúvida,4.4,9.55,0.75,1.7,Palmeiras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Maicon,38196,29,mei,Nulo,-2.2,7.02,-0.86,3.22,Grêmio,21.0,3.0,4.0,14.0,3.0,0.0,32.0,3.0,58.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Thiago Heleno,38394,29,zag,Provável,14.6,10.39,1.62,3.92,Atlético-PR,18.0,1.0,5.0,9.0,2.0,0.0,11.0,1.0,14.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Gilberto,61188,29,ata,Provável,4.4,13.42,0.59,6.41,Bahia,16.0,9.0,19.0,26.0,7.0,3.0,14.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Leandro Castan,38505,29,zag,Provável,2.2,5.92,0.92,0.08,Vasco,6.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Matheus Ferraz,38632,29,zag,Provável,8.2,7.23,0.83,3.08,América-MG,22.0,2.0,2.0,11.0,0.0,2.0,34.0,3.0,28.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Maxi López,68800,29,ata,Provável,8.2,9.57,0.33,4.56,Vasco,41.0,5.0,14.0,15.0,5.0,3.0,4.0,7.0,20.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Ricardo Oliveira,38910,29,ata,Provável,0.8,11.64,-1.42,5.83,Atlético-MG,39.0,24.0,25.0,31.0,11.0,20.0,9.0,2.0,38.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home.team
Nenê,38913,29,mei,Provável,2.3,10.39,0.36,4.53,São Paulo,23.0,10.0,17.0,55.0,8.0,4.0,21.0,6.0,89.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
Rafael Marques,38957,29,ata,Nulo,0.9,3.59,0.17,1.75,Sport,13.0,10.0,8.0,15.0,1.0,6.0,11.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRUE,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away.team
